MASTER_OID,VolumeCorr,BasinID,BID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XC01,XC02,XC03,XC04,XC05,XC06,XC07,XC08,XC09,XC10,XC11,XC12
2106,0,5254170-1,5254170,43643211.04,52355571.77,60548350.81,43823937.13,39797426.7,25748837.58,15295527.94,14308603.82,12765573.09,17358120.79,24930604.85,33694277.62,0.880436136,0.960238872,1.029760704,0.882164352,0.842845152,0.688265832,0.544683696,0.529001736,0.503425968,0.5759958,0.678161712,0.779489424,38425060.09,50273855.18,62350312.36,38659915.1,33543068.15,17722045.12,8331224.69,7569276.26,6426520.99,9998204.67,16906981.67,26264333.05
2107,0,5254209-1,5254209,5304640.64,5749428.08,8004669.19,5350406.28,4600760.86,2446365.145,1261341.811,1191585.049,817811.9159,1504389.519,2991936.81,4988249.49,0.776727936,0.806552616,0.943438296,0.779849088,0.727021152,0.546646608,0.412418784,0.402942552,0.346972128,0.443648592,0.597715848,0.754794528,4120262.58,4637216.26,7551911.46,4172509.46,3344850.46,1337297.21,520201.0559,480140.3206,283757.9408,667420.2921,1788328.05,3765103.42
2108,0,5254214-1,5254214,5820684.59,6323005.7,8707408.87,5803242.95,4936433.47,2627264.94,1362311.984,1272016.22,868416.8846,1575068.64,3200387.5,5421528.24,0.632103384,0.656283168,0.760418088,0.631246896,0.587023464,0.446711832,0.342866472,0.333966312,0.289941,0.362800392,0.485677464,0.612184704,3679274.43,4149682.21,6621271.2,3663279.1,2897802.27,1173630.33,467091.1037,424810.5659,251789.6599,571435.5202,1554356.08,3318976.66
2109,0,5254296-1,5254296,1054919.339,1381040.52,958830.0841,534855.6673,386527.1314,237034.0256,154789.9419,116711.44,96429.32873,88864.51713,381709.8242,665808.6236,0.486418128,0.546762432,0.46701456,0.367597944,0.324255384,0.271598136,0.235634784,0.215914224,0.204161136,0.199482456,0.322728336,0.401339304,513131.89,755101.07,447787.6098,196611.8436,125333.5034,64377.99952,36473.89452,25199.66001,19687.1213,17726.91213,123188.5764,267215.1696
2110,0,5254433-1,5254433,45084525.39,53944996.92,62229750.07,45178826.2,40945788.1,26391834.33,15714567.61,14577020.07,13006966.91,17819202.42,25913271.92,35046174.53,0.527041872,0.570329568,0.607871784,0.527523456,0.505458984,0.419868096,0.341443056,0.331765656,0.317802768,0.358524048,0.416716464,0.472830144,23761432.66,30766426.79,37827709.19,23832890.53,20696416.45,11081089.23,5365629.99,4836154.63,4133650.09,6388612.58,10798487.05,16570887.75
2111,0,5254436-1,5254436,7835909.3,9209495.1,10151612.63,6874515.2,6532486.39,3602981.29,2415181.093,2611212.96,1783499.751,2737062.36,5091869.31,7412566.1,0.377595384,0.40299132,0.419392608,0.35855148,0.35148012,0.281723592,0.245802912,0.252225048,0.223226376,0.25623012,0.319573656,0.369353592,2958803.18,3711346.59,4257511.3,2464867.6,2296039.1,1015044.83,593658.5456,658613.3138,398124.1861,701317.8165,1627227.29,2737857.91
2112,0,5254443-1,5254443,44324151.73,53088700.37,61319721.83,44439419.69,40319824.4,26042306.77,15484934.48,14431003.55,12868236.29,17556354.58,25381976.02,34320461.51,0.963296016,1.050703512,1.126802928,0.964496928,0.920669736,0.749433096,0.59132724,0.573057528,0.544772088,0.625614192,0.740554272,0.852894408,42697278.77,55780483.93,69095242.1,42861683.77,37121242.09,19516966.59,9156663.56,8269795.22,7010255.95,10983504.58,18796730.78,29271729.7
2113,0,5254462-1,5254462,6565982.45,7970240.97,8420829.24,7246742.1,5673085.13,3386270.97,1805066.315,1607175.051,1033683.063,1607400.136,2761860.85,5231571.22,0.826593216,0.906005808,0.93006672,0.865991664,0.771884664,0.60941712,0.463039968,0.440972448,0.368481864,0.44099988,0.556546512,0.743337096,5427396.55,7221084.61,7831933.03,6275618.25,4378967.41,2063651.5,835817.85,708719.9168,380893.4618,708863.2672,1537104.02,3888820.96
2114,0,5254465-1,5254465,3928559.33,4002301.56,5619507.58,4974475.27,3650156.16,2103653.735,1145770.475,1133586.529,614075.7836,803164.2681,1568866.571,3220199.86,0.343500456,0.34597848,0.395734032,0.376818144,0.333951072,0.273073368,0.223689672,0.222958152,0.187125864,0.201393552,0.247244616,0.318503808,1349461.92,1384710.21,2223830.39,1874472.54,1218973.56,574451.8104,256297.0218,252742.3576,114909.4616,161752.1048,387893.813,1025645.92
2115,0,5254477-1,5254477,5355578.34,6278514.72,6625820.8,5372665.23,4562021.78,2480541.36,1467796.089,1292413.321,800221.0377,1159131.224,2064312.8,3596935.8,0.373636032,0.398269968,0.407096976,0.37411152,0.35080956,0.27982164,0.23463504,0.22544532,0.195904104,0.218063064,0.26255472,0.32036004,2001037.04,2500543.86,2697351.61,2009975.96,1600400.85,694109.151,344396.394,291368.5346,156766.5854,252763.7064,541995.0691,1152314.5
2116,0,5254481-1,5254481,4515703.21,5478712.05,5704787.86,4725555.78,4046511.18,2186964.525,1304095.719,1157900.597,714358.4688,1033741.781,1727382.648,2928563.17,0.558518568,0.60873132,0.619905288,0.569857128,0.532229568,0.410080968,0.33419796,0.319503552,0.268489176,0.306320952,0.372864888,0.463094832,2522104.09,3335063.62,3536428.16,2692891.65,2153672.9,896832.53,435826.1289,369953.3536,191797.5167,316656.7664,644080.3375,1356202.47
2117,0,5254486-2,5254486,3999402.37,4387439.04,5174084.03,4183981.82,2958382.03,2003884.83,1090091.309,695671.5248,626670.7545,1121916.364,1581552.066,2733125.82,0.792870144,0.828092832,0.895276848,0.809817024,0.689478936,0.578208648,0.444453264,0.370091208,0.355195632,0.449848224,0.521022072,0.664957776,3171006.73,3633206.82,4632237.64,3388259.7,2039742.09,1158663.54,484494.6403,257461.915,222590.7147,504692.0837,824023.53,1817413.27
2118,0,5254505-1,5254505,3594939.4,3988101.64,4740629.13,3879906.73,2727486.46,1874478.11,1013192.993,631759.6317,557755.6144,1020175.519,1391061.693,2395924.096,0.62103,0.650891256,0.704426328,0.642817104,0.549149016,0.466959696,0.363019848,0.303340008,0.289937952,0.364004352,0.412330392,0.51887628,2232565.21,2595820.49,3339423.97,2494070.41,1497796.51,875305.73,367809.1662,191637.9717,161714.5206,371348.3289,573577.0133,1243188.18
2119,0,5254714-1,5254714,8112.844524,44322.16266,9397.296688,7457.162276,6133.564904,3457.011252,2135.860455,1294.238466,968.8439178,645.8959452,2847.81394,5908.479953,0.28977336,0.576328032,0.305665632,0.281205432,0.262755888,0.218459304,0.19037808,0.167865552,0.15733776,0.14506956,0.206285592,0.259436616,2350.886217,25544.10478,2872.430631,2096.994539,1611.630293,755.2162721,406.6210126,217.2580545,152.4357318,93.69984058,587.4629846,1532.876045
2120,0,5254735-1,5254735,10945.97901,56095.08421,12714.85313,10141.05565,8311.017143,4663.172998,2862.493394,1756.641245,1316.257646,878.3206225,3691.882505,7953.817113,0.301852584,0.588989424,0.31906464,0.293592504,0.273576288,0.226121976,0.195962016,0.172672248,0.161495232,0.148446744,0.210711288,0.269434056,3304.072049,33039.41134,4056.860038,2977.337923,2273.69722,1054.445893,560.9399762,303.3231927,212.5693339,130.3838366,777.9213178,2143.029205
2130,0,5141268-1,5141268,33701.5782,68198.29346,16220.7959,12616.99011,10804.07763,5952.518313,3713.901685,2209.257722,1732.175489,7591.723932,13365.64223,10574.09953,0.512987544,0.703191888,0.378162312,0.3426714,0.323008752,0.260872224,0.223893888,0.192584832,0.180636672,0.283878528,0.350401128,0.320408808,17288.48983,47956.48673,6134.093679,4323.481665,3489.811631,1552.846691,831.5198879,425.4695272,312.8944157,2155.127415,4683.336114,3388.034625
2132,0,5191814-1,5191814,5642524.96,6530888.77,7340054.49,6087432.28,4704140.91,2627059.43,1233795.817,989945.6319,785866.979,1152902.243,2372659.609,4089820.46,0.73063608,0.782034504,0.826059816,0.7568184,0.672026088,0.518227056,0.377994672,0.346655136,0.317507112,0.367948464,0.495891312,0.630628152,4122632.32,5107380.36,6063324.06,4607080.75,3161305.41,1361413.27,466368.2452,343169.7377,249518.3549,424208.6095,1176581.29,2579155.92
2133,0,5191859-1,5191859,38251411.14,35532377.6,35586632.86,34034601.17,24730281.7,24778300.63,20022199.36,18670444.35,14258784.21,12187760.45,15193769.97,26864838.13,0.518263632,0.50197512,0.502304304,0.492748824,0.430554384,0.430901856,0.39485316,0.383889504,0.345228672,0.325139304,0.353845368,0.44567856,19824315.27,17836369.51,17875318.85,16770509.7,10647731.2,10677015.73,7905828.69,7167387.62,4922541.14,3962719.95,5376245.12,11973082.37
2134,0,5191860-1,5191860,38526682.7,35813173.52,35892229.72,34254971.57,24902919.41,24875882.3,20080601.56,18708628.05,14286653.15,12206941.6,15314266.26,27108820.43,0.51912012,0.50295048,0.503429016,0.493404144,0.431194464,0.43100244,0.394780008,0.383685288,0.345039696,0.324919848,0.354470208,0.446739264,19999976.14,18012252.81,18069189.89,16901544.93,10738000.99,10721565.97,7927420.04,7178225.34,4929462.46,3966277.61,5428451.15,12110574.48
2136,0,5191923-1,5191923,3571173.36,3968766.35,4471001.83,2816803.6,2468655.89,1248426.339,742743.6383,506455.8183,444843.7062,537480.8429,1149251.952,2709367.12,0.36562284,0.381283464,0.400046952,0.33346644,0.317263272,0.24944832,0.211985352,0.190277496,0.1838706,0.19336512,0.242764056,0.328571352,1305702.55,1513224.98,1788610.65,939309.47,783213.85,311417.8529,157450.7716,96367.14494,81793.67917,103930.0477,278997.0653,890220.42
2137,0,5192127-1,5192127,5486998.6,5469236.46,6840703.53,5198921.67,4665685.63,2571788.84,1508113.207,1233541.373,1248394.533,2047482.807,2906805.77,4340513.72,0.370328952,0.369853464,0.404655528,0.36252912,0.34753296,0.27878532,0.233181144,0.219093288,0.219891864,0.257717544,0.291202872,0.33799272,2031994.44,2022816.05,2768128.5,1884760.5,1621479.54,716976.9748,351663.563,270260.6353,274511.8009,527672.2403,846470.19,1467062.04
2138,0,5192162-1,5192162,305966.2917,358249.6112,373195.7412,298000.2417,208391.9656,95587.70674,93610.87369,56743.42673,69507.21138,98694.85769,134958.0005,355203.6247,0.370021104,0.394139928,0.400726656,0.366183672,0.319101216,0.242812824,0.241169952,0.206815944,0.219651072,0.245360952,0.272722848,0.392783568,113213.985,141200.476,149549.4814,109122.8228,66498.12963,23209.92101,22576.12992,11735.44537,15267.33349,24215.86424,36806.13025,139518.1471
2139,0,5193541-1,5193541,4320.652421,3126.723553,11242.01465,17664.27547,12051.83116,7444.929399,4565.309976,2967.696142,9233.376126,13695.92993,14520.42589,8558.121274,0.242867688,0.219376752,0.34136076,0.408441144,0.350669352,0.292742112,0.247287288,0.2159508,0.316812168,0.36870132,0.377363736,0.308006496,1049.346864,685.9304574,3837.582666,7214.816881,4226.207823,2179.444356,1128.943123,640.8763561,2925.245908,5049.707443,5479.482162,2635.956946
2140,0,5193542-1,5193542,2258.189233,1382.315186,5813.063507,11276.26671,7660.228047,4756.142869,2989.715322,1969.493318,3134.06328,9054.776111,5448.52375,4660.726423,0.234595416,0.202338432,0.3262884,0.424238928,0.362943648,0.302809656,0.257187192,0.22474428,0.261323328,0.387922008,0.318436752,0.300572424,529.7608424,279.6954872,1896.735191,4783.831301,2780.231112,1440.205986,768.9164886,442.6323577,819.0038464,3512.546931,1735.010206,1400.885838
2141,0,5193543-1,5193543,4763.482596,3483.923583,12198.62569,17984.77687,12154.58733,8125.077402,5010.586726,3293.09069,9837.680287,14569.3574,15523.52186,9208.91037,0.253968504,0.229486968,0.357570024,0.417908232,0.357064056,0.30641544,0.258324096,0.225494088,0.329119992,0.38363652,0.39355776,0.321018408,1209.774549,799.5150599,4361.862882,7515.986304,4339.966252,2489.649167,1294.355287,742.5724819,3237.777257,5589.337572,6109.402492,2956.229746
2142,0,5224656-1,5224656,2712195.36,3131526.18,3788108.77,2790730.44,2350263.657,1409780.443,1035540.014,939602.4468,731780.5333,867905.5503,1769028.257,2603332.54,0.614924856,0.65624964,0.716048352,0.622883184,0.576776088,0.462028032,0.406417272,0.390698736,0.353817936,0.378451872,0.509174496,0.60371736,1667796.34,2055062.93,2712469.04,1738299.06,1355575.88,651358.0836,420861.3475,367101.4883,258917.0779,328460.4802,900744.07,1571677.05
2143,0,5224683-1,5224683,7008585.1,7323564.57,8256079.29,6514858.81,5658278.46,2941150.8,2213803.459,1936325.093,1125669.411,1441593.265,4071754.95,6616191.08,0.675260016,0.688988208,0.728084904,0.653143728,0.612818688,0.460540608,0.409215336,0.387580632,0.314108592,0.345006168,0.529647912,0.657746208,4732617.28,5045849.63,6011126.7,4255139.17,3467498.78,1354519.38,905922.33,750482.1,353582.4336,497358.5681,2156596.51,4351774.59
2144,0,5224721-1,5224721,4168147.58,4752893.82,5664566.16,4075307.38,3329796.66,2157595.832,1588882.006,1491838.587,1200015.948,1543852.783,2777971.55,4047643.95,0.915402792,0.97470468,1.060713144,0.905637,0.823069728,0.673034976,0.586203552,0.57000648,0.518047224,0.578748144,0.75619356,0.902704824,3815533.93,4632667.85,6008479.78,3690749.15,2740654.83,1452137.46,931408.28,850357.66,621664.9308,893501.93,2100684.19,3653827.72
2145,0,5224724-1,5224724,4204100.01,5053015.24,5386424.77,3363530.05,3585813.67,2276391.755,1679950.888,1592735.363,1177179.612,2380770.007,3602041.8,4841388.9,0.327976992,0.35198304,0.360886248,0.301840392,0.309024528,0.262926576,0.237756192,0.233745024,0.213018624,0.266995656,0.309542688,0.346185744,1378848.07,1778575.67,1943886.63,1015249.23,1108104.38,598523.8897,399418.7258,372293.9655,250761.1812,635655.2499,1114985.7,1676019.82
2146,0,5224727-1,5224727,4030011.48,4869845.02,5205918.87,3248112.85,3503241.74,2228345.904,1651937.598,1567804.758,1146374.779,2337492.533,3508685.37,4691203.41,0.324450456,0.348819216,0.358008936,0.299508672,0.307930296,0.262240776,0.237518448,0.233589576,0.212210904,0.266568936,0.30810708,0.343811352,1307539.06,1698695.52,1863765.48,972837.96,1078754.27,584363.1591,392365.6544,366222.8486,243273.2283,623102.8973,1081050.81,1612888.99
2147,0,5224730-1,5224730,1262963.891,1423292.88,1468048.086,1054821.476,825308.2234,462618.0776,389083.8029,278219.6784,183576.3498,307160.2206,684228.8909,1055293.665,0.579857616,0.611690928,0.620271048,0.53554884,0.481608384,0.379037088,0.354006912,0.311590944,0.26848308,0.323328792,0.444883032,0.535652472,732339.2308,870615.34,910587.72,564908.4178,397475.3598,175349.409,137738.3556,86690.73223,49287.14381,99313.74307,304401.8236,565270.6603
2148,0,5224737-1,5224737,602642.9361,897369.6597,1080936.223,619609.9375,441570.1881,267878.0035,167986.7704,124012.0215,106993.642,80741.8863,351695.2353,606851.046,0.472497912,0.561603144,0.610176072,0.478118424,0.414881568,0.340083648,0.286073088,0.257482848,0.245159784,0.224171256,0.378357384,0.473896944,284747.529,503965.6222,659561.4188,296246.9268,183199.332,91100.92866,48056.49416,31930.96848,26230.53815,18100.01006,133066.4892,287584.8562
2149,0,5224738-1,5224738,125303830.5,143651674.3,178268247.3,152168198.9,108533842,79362125.34,56368944.09,41922605.4,44323351.7,54478387.09,89270912.9,131474365.6,0.651150336,0.693078624,0.765849624,0.711683616,0.610221792,0.531165816,0.458547216,0.405508968,0.414857184,0.45200316,0.559350672,0.665555184,81591631.33,99561904.75,136526670.1,108295614,66229715.56,42154448.07,25847822.38,16999992.45,18387860.87,24624403.12,49933745.12,87503445.59
2152,0,5224747-1,5224747,138593.6118,254793.7175,124420.5996,74556.94331,59126.39132,35724.89618,23895.7034,16697.87813,25434.59942,53513.94701,66529.72893,86391.02925,0.51643788,0.67769232,0.492919512,0.397940784,0.36272724,0.299645832,0.260104128,0.231315768,0.265700256,0.348867984,0.38010084,0.422672256,71574.99104,172671.7455,61329.34124,29669.24847,21446.75273,10704.81624,6215.371095,3862.482503,6757.979577,18669.30281,25288.00585,36515.09123
2153,0,5224767-1,5224767,7796404.44,8880244.75,10830331.83,7334610.86,6375369.75,3486583.01,1681683.063,1705368.361,1196015.797,2048635.144,3803118.51,6374753.21,0.699217296,0.742529376,0.814626768,0.679911264,0.63788544,0.488755944,0.362032296,0.364028736,0.31766256,0.391646664,0.50740056,0.637858008,5451380.83,6593842.59,8822678.22,4986884.54,4066755.54,1704088.17,608823.5805,620803.0889,379929.44,802341.12,1929704.46,4066187.39
2154,0,5224780-1,5224780,2494254.41,2564681.54,2449687.59,2258336.027,1616207.808,1248922.994,676933.2026,659667.719,577046.8626,740240.7916,1157756.249,2445716.802,0.521028168,0.527389344,0.516959088,0.499082568,0.43315128,0.389759952,0.30764988,0.304735992,0.290282376,0.318034416,0.378092208,0.516596376,1299576.81,1352585.71,1266388.26,1127096.14,700062.4809,486780.166,208258.4186,201024.4967,167506.5344,235422.0478,437738.6165,1263448.44
2155,0,5224793-1,5224793,100290.0249,188638.3146,111023.1519,57653.55284,46059.2313,28561.32297,18520.57691,13005.99562,12582.73805,36028.27155,57930.01587,69920.68264,0.437823864,0.57486804,0.4568952,0.350251776,0.321451224,0.270473424,0.234211368,0.210217512,0.20819364,0.293635176,0.350901,0.37789104,43909.36624,108442.1382,50725.94518,20193.25927,14805.79628,7725.078818,4337.729655,2734.088041,2619.646037,10579.16786,20327.7005,26422.39948
2156,0,5224800-1,5224800,2517937.27,2821740.78,2930104.51,2001956.929,1816423.318,1037634.283,724541.1163,667770.7772,378632.0321,666092.4264,1591377.513,2203579.22,0.5740908,0.604025208,0.614333544,0.519050016,0.497656104,0.393838176,0.341775288,0.33127188,0.269546832,0.330954888,0.470278968,0.541269936,1445524.62,1704402.56,1800061.49,1039115.78,903954.15,408659.9932,247630.2487,221213.6808,102059.0648,220446.5444,748391.37,1192731.18
2157,0,5224804-1,5224804,9657585.41,11450883.7,11670723.19,7716690.12,7293816.66,4560835.19,3537559.86,3007034.63,2748935.59,4060282.96,6692257.56,10983712.55,0.434166264,0.466365336,0.470144856,0.395959584,0.387056376,0.322390008,0.293565072,0.277066248,0.268547088,0.30871668,0.373965216,0.458218032,4192997.78,5340295.22,5486930.47,3055497.41,2823118.24,1470367.69,1038504.01,833147.8,738218.6476,1253477.07,2502671.54,5032935.15
2158,0,5224847-1,5224847,4574191.05,5641304.12,6085428.53,4982142.84,3986381.7,2188114.416,1196399.91,1126677.4,776088.0165,916604.6367,1884687.669,3382855.55,0.361349544,0.392835384,0.405106632,0.373754904,0.342519,0.274728432,0.225158808,0.221044008,0.19822668,0.20785836,0.26095452,0.321771264,1652881.85,2216103.87,2465247.46,1862100.32,1365411.47,601137.2425,269379.9776,249045.2881,153841.3509,190523.9365,491817.7661,1088505.71
2159,0,5224850-1,5224850,411920.1391,638257.7363,485437.2878,266419.8445,204301.2913,134958.0005,81845.29187,59082.35296,108936.2229,166790.395,244640.429,321086.1286,0.31827216,0.376985784,0.338705952,0.27194256,0.248546112,0.218005152,0.18908268,0.173973744,0.2046732,0.232763568,0.26406348,0.290480496,131102.7124,240614.0931,164420.4987,72450.89455,50778.29163,29421.53941,15475.52713,10278.77815,22296.32534,38822.72744,64600.60302,93269.2579
2160,0,5224853-1,5224853,729828.166,749601.3896,738988.1449,697596.9797,442172.0457,321856.7999,231583.0553,174161.9271,153290.1911,209781.6205,400313.5846,738369.1613,0.265944096,0.268400784,0.267087096,0.26186892,0.225771456,0.205322424,0.187470288,0.174342552,0.169078656,0.182687976,0.218992704,0.267007848,194093.4918,201193.6007,197374.1976,182678.9677,99829.82657,66084.41834,43414.94207,30363.83483,25918.09949,38324.57966,87665.75435,197150.3608
2161,0,5224858-1,5224858,9657585.41,11450883.7,11670723.19,7716690.12,7293816.66,4560835.19,3537559.86,3007034.63,2748935.59,4060282.96,6692257.56,10983712.55,0.434166264,0.466365336,0.470144856,0.395959584,0.387056376,0.322390008,0.293565072,0.277066248,0.268547088,0.30871668,0.373965216,0.458218032,4192997.78,5340295.22,5486930.47,3055497.41,2823118.24,1470367.69,1038504.01,833147.8,738218.6476,1253477.07,2502671.54,5032935.15
2162,0,5224894-1,5224894,9657585.41,11450883.7,11670723.19,7716690.12,7293816.66,4560835.19,3537559.86,3007034.63,2748935.59,4060282.96,6692257.56,10983712.55,0.434166264,0.466365336,0.470144856,0.395959584,0.387056376,0.322390008,0.293565072,0.277066248,0.268547088,0.30871668,0.373965216,0.458218032,4192997.78,5340295.22,5486930.47,3055497.41,2823118.24,1470367.69,1038504.01,833147.8,738218.6476,1253477.07,2502671.54,5032935.15
2163,0,5224940-1,5224940,60692.19967,113423.2425,47617.69993,26540.45157,19386.66466,12396.79831,8345.269201,5866.888169,6674.2581,6111.545724,5986.770371,17510.14121,0.41509188,0.54153816,0.376278648,0.300953424,0.269162784,0.232141776,0.205959456,0.186854592,0.193432176,0.188890656,0.187857384,0.259945632,25192.83926,61423.01404,17917.52375,7987.439773,5218.168632,2877.814777,1718.787105,1096.254995,1291.016268,1154.413881,1124.65902,4551.684724
2164,0,5224952-1,5224952,4286.400364,4553.077099,4968.994942,4007.490751,3320.003021,1866.737145,1162.123386,685.041154,513.7808655,342.520577,1639.205619,3227.03315,0.305686968,0.312581544,0.322969128,0.298255944,0.27883104,0.230142288,0.199851264,0.17394936,0.162622992,0.149330664,0.221062296,0.276066504,1310.296731,1423.207869,1604.831963,1195.257937,925.7198952,429.6151576,232.2518277,119.1624703,83.55258158,51.1488252,362.3665576,890.8757601
2165,0,5224971-1,5224971,100187.2688,175040.2477,81417.14115,45374.19015,36816.06888,22564.7663,14415.22314,9803.428229,10459.11048,9333.685723,23394.15541,44133.77635,0.37836348,0.476426784,0.348703392,0.280726896,0.261109968,0.222857568,0.195571872,0.176765712,0.179661312,0.17463516,0.225350832,0.277998936,37907.20366,83393.86229,28390.43329,12737.75556,9613.042566,5028.72894,2819.212175,1732.909971,1879.097511,1629.9897,5271.892385,12269.14287
2166,0,5224994-1,5224994,13762574.65,16237356.77,19308922.27,14084074.25,14641433.52,9211423,6876724.46,4849787.99,4029610.24,6013115.1,11121197.86,16771199.55,0.403984968,0.432435,0.4650486,0.407810208,0.41434512,0.344466672,0.3084576,0.272158968,0.255465072,0.29370528,0.37081968,0.438299352,5559873.28,7021601.37,8979587.27,5743629.25,6066606.53,3173028.23,2121177.92,1319913.3,1029424.67,1766083.65,4123959.03,7350805.9
2168,0,5225022-1,5225022,38692.59232,60293.40785,62798.70122,72729.35137,74953.28855,52004.40989,35291.85231,29148.5011,37002.00862,50861.85911,53614.2566,40872.49114,0.343689432,0.410004768,0.416908488,0.443090808,0.448717416,0.38613588,0.331783944,0.30882336,0.337834224,0.382709928,0.390902952,0.351062544,13298.23508,24720.5847,26181.31157,32225.70707,33632.84596,20080.76858,11709.26995,9001.738049,12500.54487,19465.33844,20957.97118,14348.80072
2169,0,5225025-1,5225025,628696.5191,906135.7399,1129084.83,728680.7221,542980.7447,314548.8787,193585.2904,151988.6129,213950.5853,362736.6308,516151.5972,637460.1527,0.506251464,0.594564216,0.65658492,0.539858712,0.47538132,0.379405896,0.314556648,0.287965896,0.326587104,0.401845272,0.465255864,0.509293368,318278.5332,538755.8858,741340.0728,393384.6361,258122.9031,119341.6992,60893.54005,43767.53709,69873.50204,145764.0001,240142.5573,324654.2281
2170,0,5225028-1,5225028,3839995.74,4360808.07,5655215.35,3788803.6,3293920.08,1696110.519,909739.5457,940331.5263,672103.6625,1136842.921,2295311.123,3523567.89,0.620460024,0.657243288,0.740599992,0.616720128,0.579278496,0.435135528,0.33905952,0.343399872,0.3026664,0.36984432,0.49458372,0.596959944,2382563.85,2866111.83,4188252.44,2336631.44,1908097.07,738037.9463,308455.8537,322909.7258,203423.196,420454.8971,1135223.51,2103428.89
2171,0,5225055-2,5225055,8139132.98,9687920.5,11225125.94,10411255.46,9836630.71,6134247.5,5269292.52,3371383.55,3306625.15,4720550.09,7763520.02,8825686.12,0.76995528,0.835462896,0.895773672,0.864360984,0.841482696,0.675701976,0.63060072,0.517318752,0.512981448,0.600163392,0.75320652,0.799654992,6266768.41,8093898.12,10055172.28,8999083.01,8277354.53,4144923.16,3322819.66,1744079.93,1696237.36,2833101.35,5847533.9,7057503.96
2172,0,5225065-1,5225065,7829841.79,9370078.53,10566857.66,8815525.49,7578311.8,4416181.41,3666046.67,2904711.5,2387025.901,3270161.38,6330201.07,8406081.28,0.35599116,0.38220396,0.401199096,0.373017288,0.351489264,0.287295336,0.269101824,0.248741184,0.233424984,0.258793488,0.328022712,0.366061752,2787354.46,3581281.12,4239413.74,3288343.41,2663695.24,1268748.32,986539.84,722521.378,557191.4828,846296.47,2076449.72,3077144.84
2173,0,5225113-1,5225113,1785518.176,1825081.749,2105620.781,1542213.577,1445784.249,787765.5216,558501.82,541211.8706,336668.3683,345143.306,802036.3968,1422118.523,0.506620272,0.511448304,0.544378896,0.475740984,0.462875376,0.361209336,0.316604904,0.312916824,0.26413968,0.266398248,0.363766608,0.459656688,904579.7,933434.97,1146255.52,733694.2048,669217.9277,284548.261,176824.4151,169354.2996,88927.47506,91945.57202,291754.0596,653686.2904
2174,0,5225116-1,5225116,47483.13827,93708.73672,63760.20541,34308.32894,26697.0324,18640.45912,11912.37635,9563.663825,19905.33867,28314.21884,32211.61369,36564.07159,0.190993776,0.233162856,0.207428592,0.175619664,0.165442392,0.153033984,0.14054328,0.135419592,0.155131008,0.167707056,0.172931328,0.178426872,9068.983875,21849.39668,13225.68963,6025.2172,4416.8209,2852.623722,1674.204445,1295.107453,3087.935253,4748.494285,5570.397133,6524.012922
2175,0,5225125-1,5225125,579579.0683,726133.8369,1034825.614,1113598.007,938249.4905,673552.0352,528986.3325,475247.3006,470315.0043,510397.2515,640474.3338,685398.354,0.400498056,0.43947588,0.510975864,0.527541744,0.489837984,0.425958,0.385989576,0.369841272,0.368317272,0.380494032,0.417198048,0.429045624,232120.2902,319118.307,528770.9121,587469.4346,459590.2389,286904.8778,204183.2102,175766.0662,173225.1394,194203.1082,267204.6418,294067.1645
2176,0,5225132-1,5225132,106800.3625,145103.9493,164634.9619,199469.3046,219088.3939,160916.1671,119285.2375,107646.8776,123356.3392,132369.5236,139232.168,118869.3197,0.336907632,0.379838712,0.399662904,0.432456336,0.449744592,0.395977872,0.351595944,0.337928712,0.356225856,0.36623244,0.373636032,0.351117408,35981.85722,55116.09721,65798.48698,86261.76461,98533.82034,63719.24141,41940.20569,36376.97071,43942.71754,48478.01359,52022.15477,41737.08741
2177,0,5225168-1,5225168,328773.269,356074.6055,519496.066,667709.6128,618186.0305,422207.9892,305829.2835,273534.4862,275374.311,318208.9558,412805.7994,383194.8955,0.405889968,0.419383464,0.491651544,0.548344344,0.530126448,0.4501896,0.394133832,0.376866912,0.3778758,0.400525488,0.445955928,0.432316128,133445.7716,149331.8015,255411.0429,366134.7896,327716.7646,190073.6458,120537.6674,103086.0971,104057.2881,127450.7973,184093.1934,165661.3335
2178,0,5225171-1,5225171,3295.537266,1756.641245,7129.321153,17326.64805,22126.82927,15743.71366,11716.65031,9571.003552,12064.06404,16313.76577,14821.35468,6657.132072,0.20877276,0.1761744,0.26689812,0.37106352,0.40948356,0.357323136,0.319089024,0.296165016,0.322609464,0.362343192,0.349014288,0.260716776,688.0184107,309.4752173,1902.802413,6429.287013,9060.572823,5625.593139,3738.654512,2834.59642,3891.981233,5911.181962,5172.864551,1735.626011
2179,0,5225173-1,5225173,2685336.86,3084520.12,3784673.78,2844770.4,2402326.785,1394905.264,1065774.795,800343.3665,797280.2539,1114902.032,2059233.709,2601734.92,0.653881344,0.69663564,0.765785616,0.67129152,0.62173104,0.489411264,0.436757064,0.388397496,0.387800088,0.445056768,0.580266048,0.644554464,1755891.67,2148786.65,2898248.74,1909670.25,1493601.13,682682.3482,465484.6701,310851.3595,309185.3526,496194.6948,1194903.41,1676959.86
