MASTER_OID,VolumeCorr,BasinID,BID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XC01,XC02,XC03,XC04,XC05,XC06,XC07,XC08,XC09,XC10,XC11,XC12
2124,2168908.11,2718346-4,2718346,283430.8843,470598.807,271381.4997,160681.2958,125252.4353,74667.03921,46362.60667,31421.36979,28940.54218,25796.6926,74960.62828,170037.0007,0.44156376,0.548950896,0.43363896,0.3511296,0.319271904,0.265163808,0.226896168,0.202094592,0.197473824,0.191344296,0.265520424,0.358975152,125152.807,258335.6368,117681.5913,56419.95913,39989.58349,19798.99645,10519.49779,6350.088908,5714.999533,4936.049985,19903.5778,61039.05818
2346,2195709.07,1923523-4,1923523,9911.077553,4927.403158,16785.95485,64068.47393,68905.35379,56670.02946,30574.85465,24375.2322,44630.43118,56630.88426,54715.2156,20174.46199,0.211762848,0.175253904,0.249780552,0.4112514,0.423751248,0.391238232,0.308192424,0.28390596,0.355835712,0.391131552,0.385748784,0.265758168,2098.798009,863.54664,4192.805068,26348.2496,29198.72966,22171.48214,9422.938568,6920.273699,15881.10126,22150.12565,21106.32788,5361.528058
2187,318053.15,5227480-1,5227480,6564.162201,37129.23055,7599.063658,5976.984069,4871.13192,2705.912558,1715.049461,1039.794609,675.2548518,562.7123765,1969.493318,5345.767577,0.30454092,0.622368072,0.321560952,0.294320976,0.273698208,0.225512376,0.197229984,0.17314164,0.156929328,0.151122888,0.20509992,0.28279344,1999.055996,23108.04763,2443.562144,1759.151785,1333.220077,610.2167703,338.2591777,180.0317438,105.9672901,85.03871945,403.9429219,1511.748002
2256,863615.49,5309040-1,5309040,133830.1292,282136.6459,184665.0759,113587.1631,91475.01324,53812.42922,32612.85208,22865.69509,21527.41826,19513.88659,48138.82052,98731.55632,0.39043356,0.534475944,0.445702944,0.365711232,0.336203544,0.276734016,0.234065064,0.209998056,0.206340456,0.200631552,0.266236704,0.34622232,52251.77376,150795.2501,82305.768,41540.10134,30754.22364,14891.72965,7633.52931,4801.751518,4441.977301,3915.101351,12816.32091,34183.06849
2348,528243.40,1923527-4,1923527,7085.282793,3601.35921,12313.61474,46289.20941,46866.60124,39057.13208,21307.22646,16382.26988,31810.3753,41626.03641,39541.55404,14476.38753,0.201494136,0.169045128,0.238158528,0.385224528,0.387147816,0.360102912,0.286886904,0.261759192,0.33262824,0.369256056,0.361849416,0.25109424,1427.642935,608.7922286,2932.592362,17831.73884,18144.30231,14064.587,6112.764233,4288.209728,10581.02915,15370.66603,14308.08824,3634.937525
1819,14712189.38,5253183-4,5253183,186563.6186,283702.4542,156632.2133,93588.85451,84617.26197,46289.20941,27996.16402,20526.76886,23401.49514,52317.57156,80423.83148,105386.2418,0.239325912,0.27555444,0.226438968,0.19475196,0.189500256,0.16332708,0.14708124,0.139016232,0.142259304,0.167981376,0.186958224,0.201308208,44649.50816,78175.47089,35467.63673,18226.61285,16034.99281,7560.281408,4117.710519,2853.554063,3329.080411,8788.37766,15035.8967,21215.11549
1876,938400.44,5324085-4,5324085,120882.8513,205835.2942,275430.5823,152331.1335,98873.4577,62598.08202,40652.29934,29601.11758,30031.71488,22273.62381,100260.666,145015.8726,0.429170592,0.538639512,0.613010712,0.472955112,0.395243304,0.330320904,0.28190952,0.252776736,0.253998984,0.23052024,0.397477488,0.463183224,51879.36488,110871.0224,168841.8973,72045.78829,39079.0721,20677.45504,11460.27019,7482.473884,7628.025066,5134.521106,39851.35768,67168.91939
2405,1711036.34,3811081-4,3811081,61110.56409,75704.38724,94790.12311,94677.58063,68545.70718,40356.2637,25207.06789,17749.90562,30476.99163,39296.89648,57394.21583,60347.23252,0.47749968,0.523686024,0.578169024,0.577864224,0.501606312,0.401662392,0.333631032,0.292909752,0.359048304,0.397346424,0.464932776,0.474948504,29180.2748,39645.32955,54804.71296,54710.78666,34382.95938,16209.59341,8409.860074,5199.120452,10942.71215,15614.48129,26684.45209,28661.8278
2424,4466240.95,5191908-4,5191908,100356.0825,185814.9664,92539.2736,56868.20208,42778.37349,26826.70091,16296.63974,11655.48592,10963.10504,11728.88319,12971.74357,50411.68921,0.431386488,0.561941472,0.417167568,0.343543128,0.308530752,0.261445248,0.222507048,0.201555096,0.198113904,0.201911712,0.20784312,0.328074528,43292.25797,104417.1358,38604.38371,19536.68003,13198.44374,7013.713471,3626.117201,2349.222584,2171.943539,2368.198884,2696.087655,16538.79114
2254,1575859.63,5308919-1,5308919,34790.30432,74642.57345,58720.25978,31832.39448,22760.49234,14535.10534,9375.277508,6422.260819,6657.132072,13292.24496,27607.15851,32571.2603,0.399312384,0.5519166,0.497140992,0.385242816,0.337721448,0.286073088,0.246177816,0.21848064,0.220879416,0.27716988,0.364028736,0.388812024,13892.19936,41196.47536,29192.2482,12263.20129,7686.706431,4158.10247,2307.985341,1403.139654,1470.423444,3684.209941,10049.79902,12664.09764
2376,2670677.62,2695542-4,2695542,99993.9893,159509.3861,75012.00636,38871.19234,32732.73428,19623.98249,12105.65582,7581.937629,8643.751418,23423.51432,41520.83366,53350.02644,0.221232984,0.257040888,0.203219304,0.171035472,0.16431768,0.147587208,0.135462264,0.1263396,0.12867132,0.152869392,0.17378172,0.185141616,22121.96864,41000.43426,15243.88772,6648.352729,5378.566958,2896.248785,1639.859545,957.8989673,1112.202905,3580.738392,7215.561889,9877.310109
1843,4857559.78,5293099-4,5293099,91076.22142,179196.9796,85219.11956,59185.10913,43637.12151,26435.24882,17148.04803,12284.25584,11163.72423,10505.59541,25273.12543,52197.68936,0.432660552,0.579110856,0.420916608,0.363379512,0.323130672,0.269589504,0.233534712,0.210885024,0.205096872,0.201570336,0.265447272,0.345996768,39405.08824,103774.9162,35870.14274,21506.65607,14100.4924,7126.665617,4004.664458,2590.565587,2289.64492,2117.616397,6708.682201,18060.23182
2407,2483518.16,4780567-4,4780567,30956.52043,35010.49612,38565.37039,82532.7796,60821.86817,51480.84272,28084.24074,18312.61799,38007.55117,53088.24286,57215.61581,33361.5042,0.343902792,0.360779568,0.374836944,0.514642608,0.451701408,0.421392096,0.331311504,0.283104336,0.372672864,0.42678096,0.440277504,0.354031296,10646.03381,12631.07167,14455.72558,42474.88494,27473.32349,21693.62022,9304.632038,5184.381557,14164.38295,22657.05125,25190.74852,11811.01657
1817,2050038.29,5227747-4,5227747,117746.3415,193815.2685,92529.4873,49636.12476,42428.51319,25635.21861,16203.66987,11293.39274,11322.75165,12851.86136,40187.44998,65937.65765,0.452585328,0.561222144,0.409510992,0.320667888,0.302547528,0.253590552,0.219087192,0.19726656,0.197409816,0.204603096,0.296622216,0.35756088,53290.26659,108773.4205,37891.84213,15916.71129,12836.64178,6500.849239,3550.016531,2227.808736,2235.222319,2629.530624,11920.49047,23576.72689
1863,283459.75,5317719-4,5317719,45244.52165,70018.54567,89079.81578,50157.24535,31029.9177,21057.67576,13624.97924,9615.041912,11151.49136,14757.74372,41107.36239,49985.98506,0.398574768,0.478057464,0.530437344,0.415710624,0.343299288,0.296914824,0.255032256,0.22782276,0.238783368,0.262009128,0.38345364,0.415125408,18033.32472,33472.88837,47251.26088,20850.89976,10652.54865,6252.336092,3474.809193,2190.525386,2662.790664,3866.663563,15762.76774,20750.45244
1813,1246426.69,5227532-4,5227532,205622.4421,326285.1017,179424.5111,96510.06572,77209.03121,47431.76019,30102.66557,22038.75255,20842.37711,18929.15503,38802.68822,108799.2147,0.458379576,0.559621944,0.432940968,0.337849464,0.310603392,0.261225792,0.22535388,0.205310232,0.202061064,0.196675248,0.24431244,0.3538728,94253.12783,182596.3029,77680.22152,32605.87397,23981.38699,12390.39912,6783.752484,4524.7814,4211.432895,3722.89626,9479.979438,38501.08275
2360,1972567.07,2528406-4,2528406,185861.4514,487680.7975,385778.4793,255004.123,149559.1634,96732.7041,62735.09025,46073.91076,44251.21197,44742.97366,52412.98801,203785.0639,0.41777412,0.634383288,0.571143384,0.47698152,0.382487424,0.322895976,0.275877528,0.248378472,0.24510492,0.245994936,0.259317744,0.433995576,77648.10429,309376.5478,220334.8261,121632.2542,57204.49913,31234.6009,17307.20162,11443.76755,10846.18977,11006.54494,13591.61781,88441.81617
2361,1972567.07,2528500-4,2528500,185861.4514,487680.7975,385778.4793,255004.123,149559.1634,96732.7041,62735.09025,46073.91076,44251.21197,44742.97366,52412.98801,203785.0639,0.41777412,0.634383288,0.571143384,0.47698152,0.382487424,0.322895976,0.275877528,0.248378472,0.24510492,0.245994936,0.259317744,0.433995576,77648.10429,309376.5478,220334.8261,121632.2542,57204.49913,31234.6009,17307.20162,11443.76755,10846.18977,11006.54494,13591.61781,88441.81617
1837,18139396.18,5291481-4,5291481,119150.6759,242898.4672,121797.8706,87430.82385,69751.86893,40867.59799,25953.27343,17419.61792,15423.21227,16563.31647,49496.66995,80888.68083,0.309466488,0.4085082,0.31199328,0.276807168,0.256141728,0.216069672,0.189917832,0.171614592,0.16675608,0.169566336,0.229139496,0.269409672,36873.1412,99226.01561,38000.11715,24201.47875,17866.36424,8830.248493,4928.989424,2989.460621,2571.914419,2808.580886,11341.64201,21792.19297
2338,17695956.69,1734370-4,1734370,282469.3801,417141.1313,229310.1866,120376.4102,100520.003,59894.61604,35842.33181,25887.21589,25013.78842,21299.88674,98330.31793,160600.5588,0.775847064,0.932669712,0.704386704,0.527499072,0.487926888,0.393234672,0.321826128,0.2856738,0.282211272,0.266815824,0.483348792,0.599209368,219153.0392,389054.8988,161523.0465,63498.44468,49046.41227,23552.63969,11534.99886,7395.299336,7059.173048,5683.146831,47527.84039,96233.35936
2364,5419864.63,2530211-4,2530211,925182.3305,839965.6576,1467463.355,1392774.296,1424614.03,1162027.97,694683.1082,210699.0864,167159.8279,293520.5619,562137.4312,601363.377,0.482598984,0.463164936,0.59045856,0.576876672,0.582707496,0.532598376,0.427753272,0.271131792,0.250643136,0.30522672,0.392265408,0.403140672,446492.0527,389042.64,866476.3,803459,830133.27,618894.2096,297152.9726,57127.22086,41897.46347,89590.31836,220507.0688,242434.0359
2358,1970131.93,2490757-4,2490757,110771.1546,195730.9372,94048.81072,54047.30048,42563.07484,25686.5967,16108.25342,10527.61459,10517.82829,9933.096733,18180.50291,57266.9939,0.518833608,0.668779968,0.483476808,0.384221736,0.349648272,0.28951428,0.246604536,0.21575268,0.21569172,0.212052408,0.25673304,0.393280392,57471.7978,130900.9299,45470.4188,20766.14761,14882.10557,7436.636549,3972.368361,2271.361062,2268.608474,2106.337081,4667.535781,22521.98581
2234,693469.21,5289323-1,5289323,5091.32372,38878.53207,20152.44281,17233.67817,13612.74636,7381.318434,4296.186666,2625.175565,1668.564525,1191.482293,6666.918374,10488.46938,0.20563332,0.42255948,0.325779384,0.307302408,0.282189936,0.2299716,0.196007736,0.172528992,0.155734512,0.145624296,0.222817944,0.257857752,1046.9458,16428.49229,6565.250403,5295.950802,3841.380024,1697.49361,842.0858218,452.9188941,259.8530821,173.5087701,1485.509045,2704.533137
2352,16114006.49,2490564-4,2490564,303458.5518,492713.4034,267643.1323,164404.9838,113442.8151,67748.12356,41589.33777,29437.19702,27267.0845,24387.46508,36938.39765,165170.762,0.504431808,0.62490096,0.477950784,0.390412224,0.337404456,0.279117552,0.236863128,0.212911944,0.208172304,0.201600816,0.2281428,0.391143744,153074.1459,307897.0788,127920.2449,64185.71537,38276.11132,18909.6904,9850.980637,6267.530843,5676.251805,4916.532861,8427.229468,64605.51023
2357,846127.24,2490742-4,2490742,138084.724,223161.9422,111064.7437,56300.59656,44138.6695,26704.37213,16551.0836,11486.67221,11790.04758,11513.58454,44207.17361,76528.8832,0.237277656,0.27887676,0.221632272,0.182977536,0.172190664,0.15387828,0.140445744,0.132255768,0.132789168,0.132304536,0.172254672,0.1987296,32764.41965,62234.6794,24615.53148,10301.74443,7600.266809,4109.222852,2324.52925,1519.178655,1565.590608,1523.29946,7614.892191,15208.55435
1834,998008.32,5289479-4,5289479,40708.57058,88064.48692,37554.93469,22224.6923,16440.9877,9262.735032,5673.6087,3547.534548,2483.274183,1771.320698,6772.121122,16242.81508,0.385005072,0.532375872,0.372806976,0.305019456,0.273807936,0.226582224,0.19619976,0.17364456,0.159901128,0.14907768,0.206270352,0.272652744,15673.00615,46883.40802,14000.74164,6778.963554,4501.672907,2098.771104,1113.160665,616.0100756,397.078343,264.0643802,1396.887808,4428.648101
2363,748317.06,2529955-4,2529955,73634.58433,176402.9903,89116.51441,57357.51719,37312.72371,23800.28695,14906.98483,10571.65295,10116.5899,10872.58174,19435.59617,49127.23704,0.366211104,0.52689252,0.395240256,0.332393544,0.283732224,0.243431568,0.210558888,0.191115696,0.188875416,0.192575688,0.228191568,0.313572144,26965.80242,92945.4161,35222.43397,19065.26842,10586.82208,5793.741171,3138.798148,2020.408812,1910.775126,2093.79491,4435.039165,15404.93305
2350,27639201.66,2490303-4,2490303,2875540.98,3269664.73,3387225.13,2194497.531,1790484.724,1053994.533,528912.9353,367832.8476,677339.3342,460137.25,1080933.777,2439690.886,0.845518248,0.89856564,0.913799544,0.745040928,0.678368976,0.535048968,0.399827496,0.346185744,0.44275248,0.378022104,0.540998664,0.782708112,2431322.37,2938008.38,3095244.78,1634990.48,1214609.29,563938.6873,211473.9345,127338.488,299893.67,173942.0514,584783.729,1909565.85
2351,27639201.66,2490305-4,2490305,2875540.98,3269664.73,3387225.13,2194497.531,1790484.724,1053994.533,528912.9353,367832.8476,677339.3342,460137.25,1080933.777,2439690.886,0.845518248,0.89856564,0.913799544,0.745040928,0.678368976,0.535048968,0.399827496,0.346185744,0.44275248,0.378022104,0.540998664,0.782708112,2431322.37,2938008.38,3095244.78,1634990.48,1214609.29,563938.6873,211473.9345,127338.488,299893.67,173942.0514,584783.729,1909565.85
1847,14335864.41,5308739-4,5308739,175089.1792,338420.1164,258759.6165,140560.6585,104495.6883,65110.71511,42318.41729,30868.44371,27279.31738,23049.18826,96558.99723,151499.2978,0.587904336,0.794830008,0.70174104,0.533528016,0.469501728,0.386093208,0.326358504,0.290517072,0.278032464,0.2622804,0.4540758,0.551371008,102935.6877,268986.4638,181582.2424,74993.04926,49060.90623,25138.80487,13810.97536,8967.809885,7584.535828,6045.350316,43845.10392,83532.32053
1875,632098.93,5324084-4,5324084,140979.0229,236804.0475,321409.0766,178499.7056,115634.9468,73181.96785,47329.00401,34741.37281,34829.44953,25605.85971,116339.5606,170675.5569,0.53143404,0.670121088,0.771579864,0.589830672,0.487744008,0.40282368,0.339022944,0.30191964,0.302200056,0.270820896,0.489015024,0.578165976,74921.0517,158687.3859,247992.7716,105284.6013,56400.25241,29479.4296,16045.61828,10489.10277,10525.4616,6934.601869,56891.793,98678.79996
2395,2448388.70,3126794-4,3126794,2864.939969,1433.693272,4702.318207,10977.78449,6620.433438,4093.120895,2289.994715,1428.800121,7395.997888,13517.32991,6960.50744,5847.315565,0.13021056,0.11907012,0.14110716,0.167896032,0.150491952,0.137760456,0.126147576,0.1190244,0.153914856,0.176531016,0.152015952,0.146886168,373.0454377,170.71003,663.5307676,1843.126457,996.3219512,563.870201,288.8772823,170.0620771,1138.35395,2386.227983,1058.108165,858.8897764
1886,34255908.40,8994649-4,8994649,3524529.4,4216088.23,3578415.22,2276435.793,1719688.168,969617.0357,573279.1363,407834.3579,356426.9124,320310.5642,1027581.304,2564431.99,0.840187296,0.914662128,0.846222336,0.685614072,0.603753936,0.470029032,0.378464064,0.331412088,0.315019944,0.302827944,0.481803456,0.724247472,2961264.82,3856296.23,3028134.89,1560756.41,1038268.5,455748.1567,216965.5517,135161.2361,112281.586,96998.98959,495092.2234,1857283.38
2384,34255908.40,2717951-4,2717951,3524529.4,4216088.23,3578415.22,2276435.793,1719688.168,969617.0357,573279.1363,407834.3579,356426.9124,320310.5642,1027581.304,2564431.99,0.840187296,0.914662128,0.846222336,0.685614072,0.603753936,0.470029032,0.378464064,0.331412088,0.315019944,0.302827944,0.481803456,0.724247472,2961264.82,3856296.23,3028134.89,1560756.41,1038268.5,455748.1567,216965.5517,135161.2361,112281.586,96998.98959,495092.2234,1857283.38
2423,34255908.40,5191816-4,5191816,3524529.4,4216088.23,3578415.22,2276435.793,1719688.168,969617.0357,573279.1363,407834.3579,356426.9124,320310.5642,1027581.304,2564431.99,0.840187296,0.914662128,0.846222336,0.685614072,0.603753936,0.470029032,0.378464064,0.331412088,0.315019944,0.302827944,0.481803456,0.724247472,2961264.82,3856296.23,3028134.89,1560756.41,1038268.5,455748.1567,216965.5517,135161.2361,112281.586,96998.98959,495092.2234,1857283.38
2422,43319624.72,5139665-4,5139665,1186618.501,1036303.345,1469682.399,1116333.278,926366.4731,479773.4654,288363.1806,249110.3225,249741.539,366773.4804,588787.9787,850811.327,0.830607432,0.779489424,0.919224984,0.807107352,0.739859328,0.549414192,0.441539376,0.415558224,0.41599104,0.488887008,0.60172092,0.711330048,985614.15,807787.5,1350968.78,901000.8,685380.8763,263594.3508,127323.6988,103519.8432,103890.2425,179310.7895,354286.0442,605207.662
1864,6555769.22,5317751-4,5317751,85060.09215,135060.7567,178184.0973,95563.24098,63997.52324,42149.60358,26936.79681,19587.28385,20849.71684,25258.44598,77275.08875,99986.64958,0.446964816,0.545189664,0.616710984,0.469477344,0.39747444,0.337114896,0.285670752,0.255836928,0.261295896,0.279233376,0.429426624,0.478609152,38018.86844,73633.72854,109888.09,44864.77656,25437.37971,14209.25923,7695.055,5011.150529,5447.945442,7053.001143,33183.98048,47854.52557
2129,27094779.93,3117520-4,3117520,330652.239,286427.9394,651019.0744,1007866.798,651611.1457,410939.0623,226875.8439,185959.3144,274953.5,352713.0107,488356.0524,431918.4476,0.410190696,0.386980176,0.547088568,0.665442408,0.547308024,0.44887896,0.352873056,0.32692848,0.380689104,0.421224456,0.48294036,0.458385672,135630.4721,110841.9344,356165.0932,670677.3089,356632.0086,184461.8989,80058.37237,60795.396,104671.8016,148571.3461,235846.8477,197985.2279
2135,375331.96,5191879-1,5191879,116823.9825,198894.3593,98812.29331,54786.16629,42665.83102,25647.45149,16487.47263,11966.20102,11892.80375,11151.49136,22156.18818,59645.06533,0.461290416,0.581213976,0.430045368,0.339687408,0.309140352,0.258189984,0.223854264,0.2035302,0.203173584,0.19950684,0.245915688,0.351029016,53889.78349,115600.1814,42493.76904,18610.17082,13189.73002,6621.91509,3690.791051,2435.483286,2416.303561,2224.798802,5448.55426,20937.14859
2388,6498011.31,3117526-4,3117526,35546.29617,39627.18418,56413.13903,86161.05114,52777.52776,35081.44681,20213.60719,13076.94631,23249.80745,41090.23636,49396.36035,39047.34578,0.361212384,0.377086368,0.435483,0.521598144,0.423614088,0.359353104,0.292007544,0.25112472,0.307281072,0.382591056,0.41222676,0.374879616,12839.76238,14942.87096,24566.96303,44941.44436,22357.30429,12606.6268,5902.525792,3283.944482,7144.225758,15720.75692,20362.50158,14638.05399
2403,129079.14,3770613-4,3770613,78111.81758,78527.73543,78155.85594,145930.8918,92057.29822,64259.30682,36331.64692,25796.6926,70913.99232,112119.2177,118627.1087,91066.43512,0.298271184,0.298847256,0.298332144,0.37866828,0.316891416,0.278157432,0.230044752,0.207425544,0.288048192,0.341488776,0.349017336,0.315614304,23298.50432,23467.79825,23316.40407,55259.39981,29172.16759,17874.20377,8357.904705,5350.892996,20426.64727,38287.45443,41402.91745,28741.86954
1887,20310809.27,8994650-4,8994650,1421780.896,1818705.973,1400989.897,832691.9884,676583.3423,383260.9531,239030.4312,172407.7324,136695.0691,134248.4936,324643.4495,907816.5373,0.947915808,1.067181,0.941262024,0.736744272,0.669651696,0.519693144,0.425296584,0.372529608,0.340233,0.337879944,0.48377856,0.766910328,1347728.59,1940888.46,1318698.59,613481.0528,453075.1827,199178.0897,101658.8259,64226.98498,46508.17346,45359.87349,157055.5405,696213.8784
1836,9022345.66,5291386-4,5291386,406965.8236,559923.2804,749772.6499,620150.6307,446937.9749,345387.9635,217571.5171,111563.8451,99861.87422,76286.67222,346814.3171,467888.0013,0.242023392,0.269354808,0.298761912,0.279129744,0.249573288,0.229672896,0.200149968,0.168453816,0.164198808,0.154844496,0.2299716,0.253404624,98495.24905,150818.0277,224003.5104,173102.4868,111543.7799,79326.25383,43546.93218,18793.35543,16397.20071,11812.57131,79757.4434,118564.9831
1879,1655132.91,5521471-4,5521471,1690.583705,3080.238617,4296.186666,3745.707167,2544.438572,1502.197388,929.698709,572.4986787,428.1507213,357.2000303,714.4000606,2652.087896,0.23387304,0.286347408,0.323520816,0.307402992,0.267788136,0.225366072,0.19581876,0.172708824,0.161455608,0.155268168,0.18252948,0.271653,395.3819505,882.0183441,1389.905816,1151.44159,681.3704624,338.5443246,182.0524484,98.87557354,69.12733502,55.46179431,130.3990716,720.4476333
1857,18857587.03,5311600-4,5311600,524609.4089,617376.214,807007.8383,780129.7593,639916.5146,632131.5112,439992.1469,427715.2308,358577.4523,334760.0394,392264.3511,468785.8946,0.505270008,0.542409888,0.610947216,0.601730064,0.551029632,0.548070024,0.468596472,0.463009488,0.430030128,0.41798748,0.446437512,0.481419408,265069.4002,334870.9631,493039.1921,469427.53,352612.9615,346452.3325,206178.7678,198036.21,154199.1077,139925.5053,175121.5209,225682.6278
1859,18857587.03,5312313-4,5312313,524609.4089,617376.214,807007.8383,780129.7593,639916.5146,632131.5112,439992.1469,427715.2308,358577.4523,334760.0394,392264.3511,468785.8946,0.505270008,0.542409888,0.610947216,0.601730064,0.551029632,0.548070024,0.468596472,0.463009488,0.430030128,0.41798748,0.446437512,0.481419408,265069.4002,334870.9631,493039.1921,469427.53,352612.9615,346452.3325,206178.7678,198036.21,154199.1077,139925.5053,175121.5209,225682.6278
2336,2834898.76,1733942-4,1733942,62673.92586,123505.5803,54216.11419,32764.53977,22689.54165,13598.06691,9044.989808,4173.857888,3246.605755,6246.107379,2781.7564,27590.03248,0.549258744,0.746665512,0.515529576,0.41661588,0.359429304,0.296244264,0.256873248,0.202018392,0.188527944,0.227804472,0.18108168,0.388470648,34424.2018,92217.35738,27950.01036,13650.22757,8155.286164,4028.349323,2323.41591,843.196059,612.0759079,1422.891194,503.7251223,10717.91779
2359,7874614.26,2490856-4,2490856,194842.8302,299005.7843,156774.1147,84000.72493,72494.48012,43001.01187,26525.77211,18107.10565,17828.19603,17236.12475,66989.68513,111106.3355,0.561728112,0.681160944,0.510735072,0.393201144,0.370688616,0.30367224,0.25623012,0.226460304,0.225372168,0.2230374,0.359325672,0.441103512,109448.6952,203671.0623,80070.03874,33029.18114,26872.8785,13058.2136,6796.701772,4100.540649,4017.979191,3844.30045,24071.11363,49009.39477
2369,94506580.54,2638181-4,2638181,10463820.13,12442930.94,14420211.71,12914860.68,11125486.71,10107290.47,5890529.43,5194708.66,5871981.94,5885883.38,7023487.19,7900868.32,0.650607792,0.704234304,0.753944136,0.71641716,0.669026856,0.640454904,0.50424588,0.477755712,0.50356008,0.504075192,0.544415472,0.57346596,6807842.91,8762738.81,10872034.06,9252427.81,7443249.39,6473263.74,2970275.2,2481801.74,2956895.7,2966927.8,3823695.09,4530879.04
1880,3963469.24,5579720-4,5579720,140264.6229,286557.6079,186284.709,104537.2801,77830.4614,47091.68619,30087.98611,23443.08692,19340.17972,20025.22088,60753.36406,105112.2254,0.488893104,0.671072064,0.553108368,0.431819304,0.382834896,0.315199776,0.268370304,0.246729504,0.231897936,0.234470448,0.347237304,0.432803808,68574.40685,192300.8054,103035.6314,45141.21554,29796.21659,14843.28894,8074.72198,5784.101208,4484.94776,4695.32251,21095.83434,45492.9714
1874,12773230.55,5322512-4,5322512,108410.2092,115732.8098,265932.976,209424.4205,139200.3625,86968.42108,50734.63718,38736.63068,32534.56166,28805.98053,112177.9355,130037.9371,0.300170088,0.30745176,0.426015912,0.386462016,0.329440032,0.277401528,0.231757728,0.213369144,0.202804776,0.195995544,0.303943512,0.321079368,32541.50203,35582.25607,113291.6793,80934.58375,45858.17187,24125.17289,11758.14424,8265.20173,6598.164491,5645.843824,34095.7557,41752.49865
1858,22425374.51,5311622-4,5311622,306164.4643,423560.9455,434802.9602,292532.1454,294078.3811,238778.434,178100.9137,113484.4069,131116.8769,131498.5427,293956.0523,348556.2789,0.236424216,0.263216136,0.265584432,0.233022648,0.233412792,0.218812872,0.20081748,0.178082448,0.184785,0.184925208,0.233382312,0.246577104,72384.69345,111488.0754,115476.8972,68166.61514,68641.656,52247.7949,35765.77668,20209.58099,24228.43209,24317.39535,68604.14312,85945.99783
1860,22425374.51,5312314-4,5312314,306164.4643,423560.9455,434802.9602,292532.1454,294078.3811,238778.434,178100.9137,113484.4069,131116.8769,131498.5427,293956.0523,348556.2789,0.236424216,0.263216136,0.265584432,0.233022648,0.233412792,0.218812872,0.20081748,0.178082448,0.184785,0.184925208,0.233382312,0.246577104,72384.69345,111488.0754,115476.8972,68166.61514,68641.656,52247.7949,35765.77668,20209.58099,24228.43209,24317.39535,68604.14312,85945.99783
2366,44579356.56,2544602-4,2544602,10121179.67,11786937.98,13612078.45,13683711.73,12354624.24,7627779.12,6307888.3,4031543.04,4035606.8,5738761.01,9752081.95,11087471.81,0.78024228,0.838068936,0.8971788,0.899422128,0.856887288,0.684544224,0.62787276,0.514923024,0.515148576,0.601727016,0.766837176,0.814285392,7896972.31,9878266.57,12212468.2,12307433.12,10586520.46,5221552.14,3960551.24,2075934.33,2078937.09,3453167.54,7478258.98,9028366.33
1854,29296976.58,5310211-4,5310211,791941.8261,1003218.304,1223476.161,1001642.71,704329.9556,506225.8402,338623.1821,240520.3957,201345.828,161662.3726,443099.2979,851919.6257,0.855034104,0.956855592,1.052760912,0.956136264,0.809100744,0.694072272,0.578702424,0.498192552,0.461781144,0.421315896,0.653101056,0.885114816,677137.2697,959935.04,1288027.88,957706.92,569873.8911,351357.3191,195962.0563,119825.4698,92977.70681,68110.92737,289388.6193,754046.68
1877,60326635.81,5326287-4,5326287,280683.38,161283.1534,208859.2616,221894.6161,190517.2847,201465.7102,227159.6467,201512.1952,216656.4978,265225.9156,219404.0022,337096.519,0.491069376,0.389863584,0.43339512,0.444483744,0.417228528,0.426960792,0.448875912,0.427003464,0.440064144,0.479304096,0.442389768,0.531623016,137835.0123,62878.42823,90518.58472,98628.54973,79489.24623,86017.95921,101966.4936,86046.40538,95342.75626,127123.8677,97062.08562,179208.2681
2333,203159209.29,1731865-4,1731865,6397976.11,6364827.46,4784019.15,3218697.67,3267191.24,2949018.98,2193467.523,1262582.225,1936753.244,3793902.26,5679942.88,5243026.08,0.993288336,0.990810312,0.864653592,0.718407504,0.723384888,0.690058056,0.60336684,0.473890848,0.570789816,0.775371576,0.938201832,0.903073632,6355035.04,6306336.68,4136519.34,2312336.56,2363436.77,2034994.31,1323465.57,598326.1612,1105479.03,2941683.97,5328932.82,4734838.61
2414,203159209.29,5104852-4,5104852,6397976.11,6364827.46,4784019.15,3218697.67,3267191.24,2949018.98,2193467.523,1262582.225,1936753.244,3793902.26,5679942.88,5243026.08,0.993288336,0.990810312,0.864653592,0.718407504,0.723384888,0.690058056,0.60336684,0.473890848,0.570789816,0.775371576,0.938201832,0.903073632,6355035.04,6306336.68,4136519.34,2312336.56,2363436.77,2034994.31,1323465.57,598326.1612,1105479.03,2941683.97,5328932.82,4734838.61
2385,93947204.09,2717953-4,2717953,3525972.88,3735835.23,4170784.99,3132893.82,2485351.33,1569253.13,950120.2751,674445.0353,812397.6443,662743.0644,1451560.614,3156672.08,1.067007264,1.09734096,1.15776756,1.007815104,0.902092176,0.727027248,0.578964552,0.498277896,0.540270192,0.494538,0.701356992,1.011490992,3762238.67,4099485.02,4828799.56,3157377.71,2242015.99,1140889.78,550085.9594,336061.0532,438914.2312,327751.6296,1018062.19,3192945.38
